zone_name|province_name|ae_type|crop_name|ext_harvest|ext_cost|norm_harvest|norm_cost|int_harvest|int_cost|toch_harvest|toch_cost|
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.7. Дерново-подзолистые супесчаные, подстилаемые суглинками|0.4|28200|0.9|25800|1.6|16700|2.1|15050
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|1.8. Дерново-подзолистые супесчаные|0.4|28200|0.9|25800|1.6|16700|2.1|15050
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|2.1. Дерново-карбонатные выщелоченные серые лесные ополий с участием слабосмытых.|0.4|28900|0.8|26500|1.6|17100||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|2.2. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные.|0.4|28900|0.8|26500|1.6|17100||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|2.3. Дерново-подзолистые тяжелосуглинистые и легкоглинистые среднеокультуренные с участием слабосмытых.|0.4|28900|0.8|26500|1.6|17100||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|2.4. Дерново-подзолистые суглинистые освоенные |0.4|29600|0.8|22000|1.5|17100||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|2.5. Дерново-подзолистые супесчаные, подстилаемые суглинками и глинами|0.4|32000|0.8|29300|1.4|18950||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|2.6. Дерново-подзолистые супесчаные|0.4|32000|0.8|29300|1.4|18950||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|3.1. Дерново-подзолистые средне- и легкосуглинистые почвы со слабо- и среднесмытыми на склонах 3-5о холодных экспозиций.|0.4|30800|0.8|28200||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|3.2. Дерново-карбонатные выщелоченные со слабо- и среднесмытыми на склонах холодных экспозиций.|0.4|30800|0.8|28200||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|3.3. Дерново-подзолистые среде- и легкосуглинистые почвы со слабо-, средне- и сильносмытыми на склонах теплых экспозиций|0.4|30000|0.8|27500||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая вика|3.4. Дерново-карбонатные выщелоченные со слабо-, средне- и сильносмытыми на склонах теплых экспозиций.|0.4|30000|0.8|27500||||
